Income Group,Year,Good,Good Name,Price,Income Amount,Quantity,Price_1,Price_2,Price_3,Price_4,Price_5,Price_6,Price_7,Price_7.1,Price_7_other,Price_8,Price_9,Price_10,Price_11,Price_12
5,2009,13,11,84.2,327.5,27.6291707,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,13,11,84.2,361.4,34.44052875,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,13,11,84.2,414.3,40.38847523,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,13,11,84.2,473.1,45.66487936,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,13,11,84.2,539.3,59.28759546,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,13,11,84.2,785.2,100.4435477,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,13,11,86.6,161.3,9.655754518,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,13,11,86.6,189.4,11.40298629,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,13,11,86.6,234.4,15.2652881,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,13,11,86.6,293.5,21.42657908,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,13,11,86.6,337.7,27.86374877,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,13,11,86.6,380.9,32.92152494,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,13,11,86.6,438.4,41.19788596,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,13,11,86.6,483.6,49.75012568,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,13,11,86.6,582.8,62.1646672,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,13,11,86.6,831.5,89.29273943,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,13,11,90.5,152.5,8.44415309,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,13,11,90.5,189,12.49389998,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,13,11,90.5,247,17.74995446,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,13,11,90.5,299.2,20.42106411,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,13,11,90.5,343.8,26.10794272,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,13,11,90.5,389,36.36155718,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,13,11,90.5,434,36.79238132,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,13,11,90.5,492.2,44.63338062,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,13,11,90.5,586.5,57.4719399,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,13,11,90.5,789.2,81.33959711,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,13,11,93.3,161.6,10.21317105,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,13,11,93.3,187.1,12.02518528,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,13,11,93.3,241.6,15.64921372,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,13,11,93.3,299.2,21.24998494,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,13,11,93.3,343.5,25.61529192,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,13,11,93.3,383,29.56877749,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,13,11,93.3,424.2,36.89919865,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,13,11,93.3,505.6,42.82942701,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,13,11,93.3,558.5,53.53678375,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,13,11,93.3,823.1,86.07067542,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,13,11,95.8,159,7.30159002,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,13,11,95.8,189.1,9.813965078,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,13,11,95.8,257.1,16.17341445,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,13,11,95.8,309,20.33453565,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,13,11,95.8,355.8,23.63202792,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,13,11,95.8,413.4,31.71873515,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,13,11,95.8,453.8,36.74348526,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,13,11,95.8,512.3,41.92525883,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,13,11,95.8,592.9,54.87969273,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,13,11,95.8,818.6,74.42911117,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,13,11,98.1,154.1,8.857231572,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,13,11,98.1,201.8,13.24799594,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,13,11,98.1,261.2,15.29197246,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,13,11,98.1,296.8,19.8341425,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,13,11,98.1,362.3,25.89036922,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,13,11,98.1,409.4,28.69137408,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,13,11,98.1,473.7,37.70001132,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,13,11,98.1,523.3,45.64880889,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,13,11,98.1,612.6,47.54137974,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,13,11,98.1,867.6,78.80665016,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,13,11,100,153.5,8.258674135,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,13,11,100,202.7,12.90417834,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,13,11,100,257.5,15.26379952,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,13,11,100,297.4,19.46687475,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,13,11,100,361.7,26.32452381,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,13,11,100,407.6,29.49526477,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,13,11,100,466.9,36.50039015,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,13,11,100,514.6,42.9893484,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,13,11,100,594.7,45.79139856,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,13,11,100,869.6,76.54021208,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,13,11,102.4,140.5,6.714979822,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
2,2016,13,11,102.4,205.4,11.02670371,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
3,2016,13,11,102.4,242.7,15.47979559,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
4,2016,13,11,102.4,292.2,20.49835946,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
5,2016,13,11,102.4,354.6,25.30487133,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
6,2016,13,11,102.4,420.5,32.79737513,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
7,2016,13,11,102.4,454.3,37.46251901,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
8,2016,13,11,102.4,493.8,41.98629489,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
9,2016,13,11,102.4,587.6,51.95273863,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
10,2016,13,11,102.4,813.5,75.84393,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
1,2017,13,11,105.6,159.8,9.965553771,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
2,2017,13,11,105.6,208.3,11.98559845,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
3,2017,13,11,105.6,261.3,17.10304498,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
4,2017,13,11,105.6,327.7,21.95115222,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
5,2017,13,11,105.6,387.3,27.13593357,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
6,2017,13,11,105.6,420.4,32.79205868,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
7,2017,13,11,105.6,461.1,36.89948287,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
8,2017,13,11,105.6,524.3,43.29629103,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
9,2017,13,11,105.6,604.4,56.42658147,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
10,2017,13,11,105.6,810.9,79.52242566,99.8,105.9,102.6,102,102.5,104.8,105.1,99.9,105.1,104.5,102.4,108.7,105.6,102.5
1,2018,13,11,108.4,158,8.575162723,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
2,2018,13,11,108.4,202.4,11.66995829,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
3,2018,13,11,108.4,274.2,16.31215164,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
4,2018,13,11,108.4,315.6,19.66484684,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
5,2018,13,11,108.4,364.7,25.91891289,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
6,2018,13,11,108.4,423.3,31.27033022,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
7,2018,13,11,108.4,472.1,32.55982838,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
8,2018,13,11,108.4,531.8,42.87581361,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
9,2018,13,11,108.4,606,55.83527005,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
10,2018,13,11,108.4,886.3,79.81993574,101.8,110.6,103.5,104.4,104.2,107.4,109.8,103.2,109.8,105.6,105.4,111.8,108.4,102.4
1,2019,13,11,111.3,180.1,9.039824435,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
2,2019,13,11,111.3,222.5,11.93010843,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
3,2019,13,11,111.3,275.8,16.72674998,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
4,2019,13,11,111.3,329.9,18.87908912,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
5,2019,13,11,111.3,402.8,27.24246411,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
6,2019,13,11,111.3,448.4,29.51779407,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
7,2019,13,11,111.3,490.7,35.05238046,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
8,2019,13,11,111.3,569.6,42.24734276,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
9,2019,13,11,111.3,667.6,52.57857069,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
10,2019,13,11,111.3,877.1,72.93354952,103.2,114.4,102.5,106.2,105.1,110.1,112,104.6,112,109.7,107.5,115.2,111.3,103.7
1,2008,14,12,90,140.1,10.4,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
2,2008,14,12,90,180.5,15.4,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
3,2008,14,12,90,224.5,19.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
4,2008,14,12,90,278,21.3,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
5,2008,14,12,90,333.8,28.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
6,2008,14,12,90,385,33.9,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
7,2008,14,12,90,432.2,38,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
8,2008,14,12,90,501.9,53.5,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
9,2008,14,12,90,563.7,57.1,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
10,2008,14,12,90,824.3,79.6,83.5,69.5,104.4,80.1,86,82.8,83.7,95.9,83.7,82.5,95.4,55.1,82.3,90
1,2009,14,12,92,143.9,9.313523925,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
2,2009,14,12,92,187.7,15.17048227,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
3,2009,14,12,92,243.9,18.72306356,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
4,2009,14,12,92,284.4,22.46767628,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
5,2009,14,12,92,327.5,28.32463462,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
6,2009,14,12,92,361.4,31.58916877,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
7,2009,14,12,92,414.3,35.14175006,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
8,2009,14,12,92,473.1,42.82300691,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
9,2009,14,12,92,539.3,54.72895502,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
10,2009,14,12,92,785.2,78.1567884,88.1,72.5,96.3,83.5,88.7,85.1,84.4,97.2,84.4,83.3,96.6,59.3,84.2,92
1,2010,14,12,94.1,161.3,11.29087737,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
2,2010,14,12,94.1,189.4,13.0492927,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
3,2010,14,12,94.1,234.4,18.13944234,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
4,2010,14,12,94.1,293.5,21.74882117,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
5,2010,14,12,94.1,337.7,26.83897079,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
6,2010,14,12,94.1,380.9,35.53849926,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
7,2010,14,12,94.1,438.4,34.42792116,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
8,2010,14,12,94.1,483.6,44.7007686,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
9,2010,14,12,94.1,582.8,50.16111094,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
10,2010,14,12,94.1,831.5,76.44479269,91.1,76.5,95.3,83.8,91.4,87.6,91.5,101.4,91.5,87.4,98.4,62.4,86.6,94.1
1,2011,14,12,96.5,152.5,15.28762658,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
2,2011,14,12,96.5,189,17.40845338,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
3,2011,14,12,96.5,247,19.97111911,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
4,2011,14,12,96.5,299.2,24.74297943,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
5,2011,14,12,96.5,343.8,26.86380624,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
6,2011,14,12,96.5,389,32.25424105,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
7,2011,14,12,96.5,434,34.72853898,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
8,2011,14,12,96.5,492.2,40.73754828,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
9,2011,14,12,96.5,586.5,54.34618696,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
10,2011,14,12,96.5,789.2,74.84751277,96,83.2,97.5,88.4,95.7,90.5,98.6,102.2,98.6,90.9,98.5,65.7,90.5,96.5
1,2012,14,12,98.7,161.6,10.72794729,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
2,2012,14,12,98.7,187.1,13.28222045,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
3,2012,14,12,98.7,241.6,17.1136302,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
4,2012,14,12,98.7,299.2,21.71132189,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
5,2012,14,12,98.7,343.5,26.47929847,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
6,2012,14,12,98.7,383,31.75812967,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
7,2012,14,12,98.7,424.2,36.1855365,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
8,2012,14,12,98.7,505.6,45.46606232,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
9,2012,14,12,98.7,558.5,48.61633256,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
10,2012,14,12,98.7,823.1,75.6916281,99.1,88.2,98.3,92.8,98.5,93.2,100.9,101.5,100.9,94.5,98.7,71.4,93.3,98.7
1,2013,14,12,99.7,159,9.322362018,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
2,2013,14,12,99.7,189.1,12.78731073,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
3,2013,14,12,99.7,257.1,18.89222036,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
4,2013,14,12,99.7,309,21.69717885,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
5,2013,14,12,99.7,355.8,26.39960924,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
6,2013,14,12,99.7,413.4,31.18453842,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
7,2013,14,12,99.7,453.8,38.03193707,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
8,2013,14,12,99.7,512.3,40.75439677,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
9,2013,14,12,99.7,592.9,52.46922337,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
10,2013,14,12,99.7,818.6,71.36144374,102.9,93.7,99.2,96.6,99.1,95.5,101.9,100.6,101.9,97.4,99.7,83.6,95.8,99.7
1,2014,14,12,99.7,154.1,10.2635879,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
2,2014,14,12,99.7,201.8,13.52186977,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
3,2014,14,12,99.7,261.2,18.24637849,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
4,2014,14,12,99.7,296.8,21.66757446,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
5,2014,14,12,99.7,362.3,27.85831002,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
6,2014,14,12,99.7,409.4,30.46493552,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
7,2014,14,12,99.7,473.7,37.5516986,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
8,2014,14,12,99.7,523.3,45.29011805,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
9,2014,14,12,99.7,612.6,51.15502543,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
10,2014,14,12,99.7,867.6,69.64577506,102.7,97.9,99.7,99.5,100,98.1,102.2,100.9,102.2,98.6,100.6,92.2,98.1,99.7
1,2015,14,12,100,153.5,9.111994011,100,100,100,100,100,100,100,100,100,100,100,100,100,100
2,2015,14,12,100,202.7,15.56296322,100,100,100,100,100,100,100,100,100,100,100,100,100,100
3,2015,14,12,100,257.5,18.30462513,100,100,100,100,100,100,100,100,100,100,100,100,100,100
4,2015,14,12,100,297.4,21.61074686,100,100,100,100,100,100,100,100,100,100,100,100,100,100
5,2015,14,12,100,361.7,26.85215933,100,100,100,100,100,100,100,100,100,100,100,100,100,100
6,2015,14,12,100,407.6,31.28720066,100,100,100,100,100,100,100,100,100,100,100,100,100,100
7,2015,14,12,100,466.9,36.36733892,100,100,100,100,100,100,100,100,100,100,100,100,100,100
8,2015,14,12,100,514.6,44.02786486,100,100,100,100,100,100,100,100,100,100,100,100,100,100
9,2015,14,12,100,594.7,49.83373714,100,100,100,100,100,100,100,100,100,100,100,100,100,100
10,2015,14,12,100,869.6,73.05722629,100,100,100,100,100,100,100,100,100,100,100,100,100,100
1,2016,14,12,101.1,140.5,8.220569039,97.6,101.4,100.2,100.2,99.9,102.1,100.5,98.5,100.5,102.7,100.4,104.7,102.4,101.1
